timestamp,n_qubits,circuit_depth,noise_level,use_dd,use_noise,circuit_type,run_number,execution_time,compute_time,bitstring_counts,jsd_vs_ideal,jsd_vs_noisy_no_dd
2025-05-29T11:23:25,6,40,0.05,False,True,Noisy (No DD),2,0.21013426780700684,0.28311824798583984,"{""001001"": 7, ""100011"": 82, ""101110"": 13, ""100001"": 36, ""011011"": 12, ""101000"": 18, ""011001"": 4, ""100000"": 25, ""010011"": 21, ""100010"": 36, ""110011"": 59, ""101011"": 75, ""001010"": 10, ""110001"": 25, ""101101"": 13, ""001000"": 9, ""111110"": 10, ""000011"": 19, ""111011"": 57, ""111111"": 34, ""101100"": 6, ""111100"": 3, ""010010"": 13, ""100110"": 7, ""101010"": 30, ""111101"": 16, ""001011"": 24, ""100111"": 14, ""110000"": 16, ""010000"": 13, ""111010"": 19, ""100100"": 5, ""111001"": 19, ""110010"": 34, ""010111"": 4, ""001111"": 9, ""101001"": 23, ""111000"": 20, ""011111"": 9, ""101111"": 43, ""110111"": 16, ""110110"": 8, ""000001"": 13, ""000101"": 2, ""011010"": 7, ""000010"": 8, ""001100"": 4, ""110100"": 6, ""000000"": 6, ""100101"": 5, ""010101"": 3, ""010001"": 14, ""001110"": 7, ""010100"": 2, ""011110"": 7, ""000111"": 2, ""001101"": 7, ""110101"": 4, ""011100"": 2, ""011000"": 3, ""011101"": 2, ""000110"": 1, ""000100"": 3}",0.04805153276085273,
2025-05-29T11:23:25,6,40,0.05,False,True,Noisy (No DD),3,0.21037960052490234,0.27910351753234863,"{""010011"": 26, ""110010"": 24, ""100010"": 42, ""110110"": 9, ""100011"": 74, ""011011"": 21, ""110011"": 46, ""011100"": 3, ""101000"": 23, ""101001"": 28, ""111001"": 23, ""000010"": 12, ""100101"": 17, ""111011"": 50, ""101111"": 34, ""100001"": 42, ""001111"": 14, ""110101"": 5, ""011010"": 9, ""101011"": 51, ""111111"": 32, ""010010"": 10, ""001110"": 2, ""111010"": 30, ""000000"": 9, ""001010"": 10, ""010001"": 10, ""101010"": 25, ""101100"": 11, ""110000"": 19, ""011111"": 12, ""100111"": 23, ""000001"": 15, ""101110"": 13, ""000011"": 30, ""110100"": 3, ""001000"": 4, ""100100"": 7, ""110111"": 11, ""111101"": 15, ""110001"": 28, ""100000"": 23, ""010000"": 4, ""010111"": 5, ""011101"": 5, ""001011"": 14, ""101101"": 16, ""100110"": 7, ""111110"": 7, ""111000"": 14, ""001101"": 4, ""001001"": 11, ""011110"": 7, ""000110"": 2, ""011001"": 7, ""111100"": 7, ""001100"": 3, ""011000"": 7, ""000111"": 3, ""010110"": 1, ""000100"": 2, ""000101"": 2, ""010100"": 1}",0.05575457278553923,
2025-05-29T11:23:25,6,40,0.05,True,True,Noisy + DD,1,0.444993257522583,0.5460476875305176,"{""100011"": 87, ""101000"": 18, ""111000"": 13, ""010011"": 27, ""101001"": 35, ""010001"": 11, ""001110"": 4, ""100010"": 36, ""111011"": 43, ""110011"": 66, ""101101"": 22, ""101110"": 27, ""100001"": 34, ""100111"": 18, ""001010"": 9, ""101111"": 19, ""110001"": 27, ""111101"": 15, ""101011"": 49, ""110000"": 23, ""011001"": 11, ""111100"": 8, ""111111"": 39, ""111010"": 21, ""010010"": 18, ""110111"": 11, ""000000"": 5, ""011011"": 15, ""010100"": 4, ""001011"": 17, ""011111"": 12, ""100100"": 5, ""110010"": 27, ""100000"": 32, ""001111"": 17, ""110110"": 6, ""000001"": 8, ""000010"": 12, ""110100"": 1, ""101010"": 28, ""111110"": 15, ""001001"": 8, ""111001"": 15, ""010000"": 5, ""000011"": 24, ""001000"": 5, ""011101"": 4, ""101100"": 13, ""100110"": 4, ""011000"": 7, ""011010"": 10, ""000111"": 5, ""011100"": 2, ""000100"": 2, ""110101"": 7, ""100101"": 7, ""011110"": 3, ""001101"": 3, ""001100"": 2, ""010101"": 1, ""010111"": 1, ""010110"": 1}",0.04680352635344408,0.01841541699922918
2025-05-29T11:23:25,6,40,0.05,True,True,Noisy + DD,2,0.3877236843109131,0.48619604110717773,"{""101011"": 59, ""111011"": 42, ""100001"": 44, ""000101"": 4, ""010011"": 25, ""100000"": 21, ""110010"": 31, ""100101"": 8, ""101110"": 22, ""011010"": 12, ""100111"": 16, ""111111"": 28, ""101001"": 28, ""101000"": 18, ""110111"": 12, ""111101"": 7, ""101111"": 48, ""001010"": 11, ""100010"": 32, ""001101"": 5, ""000011"": 14, ""100011"": 79, ""101101"": 17, ""110101"": 9, ""010001"": 10, ""101010"": 23, ""001110"": 8, ""111001"": 22, ""110110"": 6, ""000010"": 13, ""010000"": 7, ""011110"": 4, ""000111"": 6, ""110011"": 74, ""111000"": 16, ""111100"": 8, ""111010"": 20, ""001011"": 14, ""000000"": 11, ""110000"": 24, ""110001"": 38, ""111110"": 16, ""100110"": 6, ""100100"": 6, ""011100"": 4, ""001000"": 6, ""011000"": 2, ""010111"": 6, ""011011"": 19, ""000001"": 7, ""001001"": 9, ""110100"": 5, ""001111"": 9, ""101100"": 4, ""011111"": 5, ""000100"": 3, ""000110"": 3, ""010101"": 6, ""010010"": 5, ""010110"": 1, ""011001"": 2, ""001100"": 1, ""011101"": 3}",0.04953154927122919,0.01540698276618943
2025-05-29T11:23:25,6,40,0.05,True,True,Noisy + DD,3,0.37796640396118164,0.45910000801086426,"{""000010"": 10, ""101011"": 59, ""011011"": 18, ""100011"": 74, ""100010"": 35, ""110001"": 28, ""110100"": 5, ""101110"": 18, ""011001"": 9, ""010000"": 8, ""111011"": 34, ""000001"": 20, ""001011"": 18, ""110111"": 7, ""011100"": 5, ""101001"": 24, ""010111"": 7, ""101010"": 37, ""101101"": 9, ""010001"": 10, ""000011"": 23, ""001110"": 8, ""100001"": 44, ""110010"": 33, ""101111"": 34, ""000111"": 4, ""111111"": 24, ""010011"": 28, ""011111"": 14, ""100110"": 9, ""001100"": 2, ""111110"": 18, ""100000"": 26, ""001010"": 10, ""111100"": 10, ""110000"": 26, ""111010"": 18, ""110110"": 11, ""100100"": 1, ""101100"": 7, ""111001"": 19, ""010101"": 2, ""010010"": 10, ""110011"": 64, ""000100"": 1, ""111101"": 16, ""001000"": 5, ""100111"": 15, ""010100"": 3, ""101000"": 13, ""000000"": 7, ""011000"": 4, ""001101"": 2, ""000110"": 5, ""001001"": 10, ""011110"": 5, ""001111"": 13, ""111000"": 19, ""011101"": 8, ""010110"": 3, ""110101"": 6, ""011010"": 5, ""000101"": 1, ""100101"": 3}",0.05546346037912495,0.01709475283136734
2025-05-29T11:23:25,7,10,0.05,False,False,"Ideal (No Noise, No DD)",1,0.009817123413085938,0.09031534194946289,"{""0010010"": 65, ""1010010"": 20, ""0110010"": 545, ""1100010"": 3, ""1001010"": 1, ""0101010"": 7, ""0110110"": 153, ""1010110"": 12, ""0100110"": 11, ""0100010"": 36, ""0000010"": 6, ""0110000"": 27, ""1110010"": 33, ""0110111"": 4, ""0110100"": 3, ""0100000"": 5, ""0111010"": 30, ""0111110"": 9, ""1010011"": 1, ""0101110"": 4, ""0110011"": 6, ""0010110"": 15, ""1110110"": 6, ""1111000"": 1, ""1000010"": 2, ""0101000"": 1, ""0011010"": 2, ""1011010"": 1, ""1010000"": 1, ""1110000"": 2, ""1111110"": 1, ""0111111"": 1, ""1010100"": 1, ""0010111"": 1, ""0010000"": 1, ""0010011"": 1, ""0010100"": 1, ""1110111"": 1, ""0111000"": 1, ""0011110"": 1, ""0111011"": 1, ""0011100"": 1}",0.0,
2025-05-29T11:23:25,7,10,0.05,False,False,"Ideal (No Noise, No DD)",2,0.009558916091918945,0.040972232818603516,"{""0110010"": 524, ""0100010"": 53, ""0110000"": 31, ""0110110"": 165, ""0100110"": 11, ""0111010"": 35, ""0010110"": 16, ""1010010"": 20, ""1110010"": 25, ""0000010"": 4, ""1110110"": 10, ""0010010"": 57, ""0010011"": 2, ""0111110"": 10, ""1100010"": 1, ""0101010"": 11, ""0110111"": 1, ""1011010"": 2, ""1010110"": 9, ""0110100"": 2, ""0010000"": 7, ""0110011"": 7, ""0100000"": 5, ""0100100"": 1, ""0001010"": 1, ""0101110"": 2, ""1000010"": 2, ""0111100"": 1, ""0010100"": 2, ""0111000"": 1, ""0101000"": 1, ""1111110"": 1, ""1010000"": 1, ""0000110"": 1, ""1110100"": 1, ""1100110"": 1}",0.0,
2025-05-29T11:23:25,7,10,0.05,False,False,"Ideal (No Noise, No DD)",3,0.009577751159667969,0.04043292999267578,"{""0110010"": 567, ""0110110"": 150, ""0111010"": 27, ""0010010"": 46, ""0110000"": 29, ""0100110"": 12, ""0100010"": 42, ""1010110"": 8, ""1010010"": 14, ""0000110"": 2, ""0110011"": 10, ""0101010"": 15, ""0110100"": 9, ""0111110"": 8, ""1110010"": 25, ""0010110"": 15, ""0110001"": 2, ""0011000"": 1, ""0100000"": 2, ""1111110"": 1, ""0101110"": 2, ""0110111"": 2, ""1010000"": 1, ""1110110"": 3, ""0011010"": 9, ""0100111"": 2, ""1111010"": 1, ""0111011"": 2, ""0000010"": 3, ""1100010"": 1, ""1110011"": 1, ""1000010"": 3, ""1000110"": 1, ""0100100"": 1, ""0010111"": 1, ""0010011"": 1, ""1010011"": 1, ""1110000"": 2, ""1011110"": 1, ""1110100"": 1}",0.0,
2025-05-29T11:23:25,7,10,0.05,False,True,Noisy (No DD),1,0.1667311191558838,0.20949745178222656,"{""0010010"": 56, ""0110010"": 455, ""0110110"": 127, ""0111000"": 2, ""1110010"": 23, ""0110011"": 8, ""0101100"": 2, ""1111010"": 4, ""1110000"": 2, ""0111010"": 34, ""0010000"": 3, ""0110100"": 17, ""0110000"": 56, ""0001010"": 6, ""0101010"": 39, ""0100010"": 38, ""0111100"": 1, ""0100110"": 16, ""1010010"": 31, ""0100011"": 2, ""0010110"": 13, ""1010110"": 8, ""0100000"": 5, ""1110001"": 1, ""1110110"": 10, ""0000010"": 9, ""1000010"": 2, ""0101000"": 6, ""1100010"": 4, ""0100100"": 5, ""1011000"": 1, ""0011010"": 3, ""1110100"": 3, ""1011010"": 2, ""1010100"": 3, ""1101010"": 1, ""0101110"": 6, ""0101011"": 1, ""0100111"": 1, ""1100110"": 1, ""0000100"": 1, ""1111110"": 2, ""0010111"": 1, ""0011100"": 1, ""0110111"": 2, ""1010000"": 3, ""0011110"": 2, ""0111110"": 2, ""0000110"": 1, ""1101000"": 1, ""1000110"": 1}",0.0333782234883074,
2025-05-29T11:23:25,7,10,0.05,False,True,Noisy (No DD),2,0.16582226753234863,0.21889996528625488,"{""0110110"": 112, ""0110010"": 468, ""0111110"": 8, ""0010010"": 59, ""0110000"": 41, ""0101100"": 3, ""1110010"": 34, ""0010110"": 19, ""0011110"": 4, ""1010010"": 27, ""1001110"": 1, ""0100010"": 36, ""1100110"": 1, ""0010011"": 2, ""0111010"": 37, ""1010110"": 7, ""1010100"": 1, ""0101010"": 24, ""0101110"": 6, ""1000010"": 4, ""1110100"": 3, ""0001000"": 1, ""0000010"": 7, ""0110100"": 23, ""0001110"": 1, ""1110000"": 7, ""1100010"": 2, ""0011010"": 5, ""1101010"": 2, ""0100110"": 9, ""0111000"": 9, ""0100000"": 3, ""0100100"": 4, ""0101111"": 1, ""0110011"": 9, ""1111110"": 1, ""0101000"": 3, ""0010000"": 4, ""1110110"": 13, ""1111010"": 4, ""1011010"": 3, ""0001010"": 2, ""1010000"": 3, ""1001010"": 1, ""0100111"": 1, ""0101011"": 1, ""0111001"": 1, ""0011000"": 1, ""0110111"": 1, ""0011100"": 1, ""0111011"": 1, ""0000000"": 1, ""1000110"": 1, ""1100000"": 1}",0.031011371709234466,
2025-05-29T11:23:25,7,10,0.05,False,True,Noisy (No DD),3,0.16586637496948242,0.24257206916809082,"{""0110010"": 437, ""0010110"": 22, ""1110010"": 38, ""0101010"": 34, ""0110110"": 110, ""0100110"": 9, ""0110100"": 29, ""1101110"": 2, ""0100000"": 14, ""0100010"": 37, ""1010010"": 30, ""0110011"": 6, ""1001110"": 2, ""0111010"": 29, ""0101000"": 5, ""0110000"": 52, ""1000010"": 4, ""0010010"": 62, ""0101100"": 1, ""0101110"": 9, ""0000010"": 6, ""0011110"": 2, ""1010011"": 2, ""0000000"": 1, ""1110110"": 7, ""0010000"": 2, ""0111110"": 12, ""1100010"": 3, ""0000110"": 3, ""1111010"": 3, ""0011010"": 5, ""0000100"": 1, ""0001010"": 6, ""1110000"": 2, ""1001010"": 1, ""1101000"": 1, ""0111000"": 5, ""0010011"": 4, ""0111100"": 3, ""1010110"": 3, ""1101010"": 1, ""0110001"": 1, ""1110100"": 3, ""1110011"": 2, ""0010100"": 1, ""0110111"": 1, ""1011110"": 1, ""1010100"": 2, ""1111110"": 1, ""0100100"": 1, ""1011010"": 2, ""1111100"": 1, ""0010111"": 1, ""1010000"": 2}",0.037582904457897796,
2025-05-29T11:23:25,7,10,0.05,True,True,Noisy + DD,1,0.2791714668273926,0.3308439254760742,"{""0110010"": 440, ""0010010"": 61, ""1010010"": 29, ""0110110"": 129, ""0010110"": 23, ""0100010"": 34, ""0111010"": 31, ""0101110"": 8, ""1110010"": 37, ""0110011"": 9, ""0101000"": 4, ""0000010"": 6, ""0110000"": 40, ""0100110"": 15, ""1010000"": 4, ""0111100"": 4, ""0010100"": 3, ""0001010"": 5, ""0010000"": 7, ""0100000"": 4, ""1101010"": 3, ""1110110"": 10, ""0111110"": 9, ""1101110"": 1, ""0011110"": 1, ""0100101"": 1, ""0110111"": 2, ""0001110"": 2, ""1110011"": 4, ""0101010"": 38, ""0111000"": 13, ""1111010"": 4, ""0101100"": 3, ""0110100"": 16, ""0111111"": 1, ""1000110"": 2, ""1011010"": 3, ""1110000"": 2, ""1100010"": 2, ""1000010"": 1, ""0011100"": 1, ""1001010"": 2, ""1000000"": 1, ""1100110"": 1, ""0110101"": 1, ""1010110"": 4, ""0011010"": 1, ""1010100"": 1, ""1110100"": 1}",0.03449437537380893,0.020086117316649315
2025-05-29T11:23:25,7,10,0.05,True,True,Noisy + DD,2,0.2790238857269287,0.3414287567138672,"{""0110010"": 453, ""0010110"": 19, ""1100010"": 4, ""0111010"": 34, ""0010010"": 63, ""1010000"": 6, ""0100010"": 47, ""0110110"": 118, ""0111000"": 1, ""0100110"": 12, ""1010110"": 6, ""0110000"": 47, ""0000010"": 3, ""1110010"": 32, ""0010011"": 2, ""1010010"": 28, ""0101010"": 30, ""0100011"": 2, ""0110100"": 20, ""0101011"": 2, ""0111110"": 7, ""0001010"": 3, ""1110000"": 3, ""0011010"": 4, ""0101000"": 2, ""0100000"": 7, ""0010000"": 5, ""0110011"": 11, ""0101110"": 7, ""0110001"": 1, ""0000110"": 2, ""0111011"": 2, ""1010100"": 4, ""1110110"": 9, ""0011011"": 1, ""0000000"": 2, ""1001110"": 2, ""0001110"": 2, ""1111010"": 3, ""0010100"": 1, ""1101010"": 3, ""1111110"": 1, ""1011010"": 1, ""0011110"": 2, ""1101000"": 1, ""0110111"": 1, ""1101011"": 1, ""0101100"": 1, ""0000100"": 2, ""1110100"": 2, ""1000010"": 1, ""1001010"": 1}",0.02899752567770978,0.015096516655788358
2025-05-29T11:23:25,7,10,0.05,True,True,Noisy + DD,3,0.27785611152648926,0.3265814781188965,"{""0110010"": 456, ""0010110"": 19, ""0110110"": 126, ""0110100"": 28, ""0000010"": 12, ""0101110"": 8, ""0110011"": 3, ""0011010"": 6, ""0111010"": 26, ""0010010"": 57, ""1110110"": 8, ""1010010"": 23, ""0110000"": 40, ""1110111"": 1, ""0101010"": 33, ""0100010"": 41, ""1010110"": 7, ""0100110"": 20, ""1001010"": 5, ""1110010"": 29, ""0110111"": 2, ""1111110"": 1, ""0100100"": 3, ""0000110"": 4, ""1000010"": 1, ""0110001"": 1, ""0010000"": 10, ""0111000"": 5, ""0100000"": 5, ""0111110"": 6, ""1000000"": 1, ""1010000"": 2, ""1110000"": 8, ""0101000"": 3, ""1011010"": 2, ""1111010"": 2, ""1100110"": 1, ""0111100"": 2, ""1110011"": 1, ""0101100"": 2, ""0001010"": 3, ""1101010"": 1, ""1011011"": 1, ""1111000"": 1, ""1010100"": 1, ""1100010"": 2, ""0010100"": 2, ""1011110"": 1, ""1001110"": 1, ""0010011"": 1}",0.03325905380490762,0.017052593026137163
2025-05-29T11:23:25,7,20,0.05,False,False,"Ideal (No Noise, No DD)",1,0.019135713577270508,0.07403731346130371,"{""1000101"": 143, ""1000011"": 149, ""1100101"": 77, ""1010111"": 32, ""1010011"": 119, ""1100111"": 27, ""1010001"": 3, ""1000111"": 52, ""1010101"": 103, ""1100011"": 95, ""1110101"": 55, ""1110011"": 62, ""1110111"": 22, ""1011011"": 12, ""1111101"": 8, ""1010010"": 7, ""1000010"": 7, ""1000001"": 2, ""1011101"": 10, ""1111011"": 11, ""1001011"": 1, ""1100010"": 1, ""1000000"": 1, ""1110001"": 2, ""1011111"": 2, ""0110111"": 1, ""0000011"": 1, ""1001101"": 1, ""1101011"": 1, ""1111111"": 2, ""1000100"": 4, ""1001111"": 1, ""1010100"": 2, ""1110100"": 2, ""1010110"": 1, ""1110010"": 2, ""1100110"": 1, ""1100100"": 2}",0.0,
2025-05-29T11:23:25,7,20,0.05,False,False,"Ideal (No Noise, No DD)",2,0.018239498138427734,0.06200146675109863,"{""1000011"": 148, ""1000101"": 125, ""1000111"": 55, ""1100111"": 32, ""1110010"": 1, ""1100011"": 89, ""1110011"": 79, ""1010011"": 157, ""1100101"": 53, ""1010101"": 100, ""1110111"": 26, ""1010111"": 43, ""1001101"": 1, ""1110101"": 48, ""1011011"": 12, ""1111101"": 10, ""1011101"": 8, ""1100001"": 2, ""1110100"": 2, ""1100100"": 2, ""1010001"": 3, ""1000110"": 3, ""1111011"": 6, ""1010100"": 1, ""0000101"": 2, ""1111111"": 2, ""1100010"": 3, ""1000100"": 1, ""1011111"": 3, ""1000010"": 1, ""0000011"": 2, ""1110110"": 1, ""1000001"": 2, ""1110001"": 1}",0.0,
2025-05-29T11:23:25,7,20,0.05,False,False,"Ideal (No Noise, No DD)",3,0.017531394958496094,0.05059814453125,"{""1010011"": 115, ""1100101"": 70, ""1110111"": 24, ""1000111"": 51, ""1010101"": 102, ""1000011"": 176, ""1100011"": 87, ""1010111"": 50, ""1110011"": 83, ""1000101"": 124, ""1110101"": 44, ""1000100"": 4, ""1011011"": 16, ""1010010"": 4, ""1011101"": 10, ""1111111"": 3, ""0010011"": 2, ""1100111"": 24, ""1111011"": 3, ""1010100"": 2, ""1111101"": 6, ""0110101"": 1, ""1000010"": 4, ""1011110"": 1, ""1100100"": 1, ""1110100"": 1, ""1000001"": 2, ""1100110"": 2, ""1000110"": 1, ""0011010"": 1, ""1011111"": 2, ""1110001"": 2, ""0000111"": 1, ""1010110"": 2, ""1110010"": 1, ""1100010"": 1, ""1010001"": 1}",0.0,
2025-05-29T11:23:25,7,20,0.05,False,True,Noisy (No DD),1,0.3251230716705322,0.4079008102416992,"{""1000101"": 91, ""1100011"": 75, ""1110101"": 47, ""1110001"": 7, ""1000111"": 44, ""1010011"": 98, ""1010001"": 18, ""1100111"": 28, ""0110001"": 1, ""1010101"": 67, ""1000011"": 102, ""1010100"": 3, ""1110011"": 65, ""0010101"": 9, ""0101101"": 2, ""1110111"": 19, ""1100101"": 58, ""0100001"": 5, ""1111101"": 8, ""1100001"": 7, ""1011101"": 17, ""1010111"": 32, ""1101101"": 8, ""0010111"": 5, ""0000011"": 14, ""1010110"": 3, ""1011011"": 23, ""1101011"": 12, ""0100011"": 10, ""1110100"": 1, ""1010000"": 1, ""0010001"": 2, ""0000101"": 8, ""1100110"": 1, ""0100111"": 2, ""1001011"": 15, ""0000111"": 3, ""0011011"": 3, ""0110101"": 5, ""1001101"": 14, ""1000001"": 10, ""0110011"": 11, ""1111111"": 3, ""0100101"": 7, ""0001101"": 2, ""0101011"": 2, ""0010011"": 5, ""1111001"": 1, ""1101001"": 1, ""0011101"": 3, ""1000010"": 1, ""1010010"": 1, ""0111101"": 2, ""0000001"": 1, ""1011001"": 4, ""1101111"": 3, ""1001111"": 3, ""1111100"": 1, ""0110111"": 2, ""1011111"": 2, ""1111011"": 6, ""0001111"": 1, ""1110000"": 1, ""1001001"": 4, ""1111010"": 1, ""1000100"": 2, ""0011111"": 1, ""0001011"": 1, ""0101111"": 1, ""0111111"": 2, ""1100010"": 2, ""1001100"": 1, ""0111011"": 1, ""1110010"": 1, ""1101100"": 1}",0.07680101250073573,
2025-05-29T11:23:25,7,20,0.05,False,True,Noisy (No DD),2,0.3264284133911133,0.40370678901672363,"{""1010011"": 98, ""1011001"": 4, ""1000011"": 109, ""1100101"": 53, ""1000101"": 92, ""1011101"": 16, ""1110011"": 65, ""1100011"": 62, ""1110101"": 50, ""1100111"": 20, ""1010111"": 37, ""0000111"": 6, ""1000110"": 2, ""1011011"": 21, ""1010101"": 84, ""1110001"": 10, ""0000101"": 8, ""0100011"": 11, ""1000111"": 34, ""1110010"": 1, ""1111111"": 8, ""0010011"": 10, ""1001011"": 11, ""1110111"": 24, ""0100101"": 12, ""0010101"": 9, ""1101101"": 4, ""1010001"": 18, ""1000001"": 17, ""0011111"": 3, ""1001111"": 3, ""0000011"": 7, ""1001101"": 8, ""0110001"": 3, ""1100001"": 10, ""0001101"": 1, ""1001001"": 6, ""0010111"": 2, ""1010100"": 1, ""0011011"": 5, ""1010010"": 2, ""1111101"": 12, ""1101011"": 4, ""0001011"": 1, ""0111101"": 3, ""0110111"": 6, ""1111001"": 3, ""0110100"": 1, ""0011101"": 3, ""1101111"": 1, ""0100111"": 3, ""0110011"": 5, ""1011010"": 1, ""1011111"": 4, ""0110101"": 4, ""1100010"": 2, ""0101011"": 1, ""1111011"": 10, ""1001100"": 1, ""0001111"": 1, ""0101001"": 2, ""1100000"": 1, ""0101101"": 1, ""1110000"": 2, ""1000000"": 1, ""1000100"": 1, ""1110100"": 1, ""0100001"": 1, ""0000100"": 1}",0.0739536870377439,
2025-05-29T11:23:25,7,20,0.05,False,True,Noisy (No DD),3,0.3247652053833008,0.38511013984680176,"{""1101011"": 6, ""1000101"": 100, ""1110101"": 49, ""1001101"": 14, ""1000011"": 121, ""1111101"": 9, ""1001111"": 3, ""1100011"": 63, ""1100111"": 30, ""0000101"": 5, ""1000111"": 32, ""1010011"": 107, ""1100001"": 12, ""1010101"": 86, ""1101101"": 12, ""0100111"": 4, ""1110001"": 10, ""1010111"": 28, ""1110111"": 21, ""1001011"": 17, ""1110011"": 61, ""1111011"": 7, ""1011011"": 22, ""1010001"": 20, ""0000011"": 10, ""1010010"": 2, ""1000010"": 3, ""1100101"": 43, ""0010101"": 6, ""1000110"": 2, ""0010111"": 4, ""1101111"": 3, ""1100010"": 1, ""0111101"": 1, ""0101111"": 2, ""0100011"": 4, ""0000111"": 3, ""0110111"": 4, ""0110011"": 8, ""1011101"": 16, ""1111111"": 3, ""1011111"": 5, ""0010011"": 7, ""0110101"": 6, ""0110001"": 3, ""1011001"": 3, ""1000001"": 8, ""0000010"": 2, ""0100101"": 10, ""0011011"": 2, ""0010100"": 1, ""0101101"": 1, ""0011001"": 2, ""1110010"": 1, ""0011111"": 2, ""1111001"": 3, ""0111011"": 2, ""0010001"": 2, ""0111010"": 1, ""1011010"": 1, ""0001101"": 1, ""0011101"": 1, ""0000001"": 1, ""0100001"": 1, ""1110100"": 1, ""0111100"": 1, ""1001001"": 1, ""1000100"": 1}",0.07726743921017117,
2025-05-29T11:23:25,7,20,0.05,True,True,Noisy + DD,1,0.5684623718261719,0.6257688999176025,"{""1010011"": 99, ""1000111"": 47, ""1000101"": 95, ""1100101"": 38, ""1010101"": 81, ""1100011"": 73, ""1110011"": 63, ""1000011"": 126, ""1011011"": 19, ""1011000"": 1, ""1011111"": 10, ""1010111"": 37, ""0100111"": 3, ""0110011"": 15, ""1110111"": 16, ""0110101"": 15, ""1110001"": 5, ""1100111"": 20, ""0010011"": 11, ""1110101"": 35, ""0100011"": 7, ""1001101"": 11, ""1100001"": 14, ""1011101"": 12, ""1000010"": 1, ""0100101"": 7, ""1110100"": 1, ""0000101"": 9, ""1111011"": 9, ""1001111"": 3, ""0000011"": 10, ""1101011"": 10, ""0100100"": 1, ""1111111"": 3, ""1000001"": 14, ""1110010"": 1, ""1100100"": 2, ""1111101"": 7, ""0110111"": 2, ""0110010"": 2, ""1001010"": 1, ""1000100"": 3, ""1010010"": 2, ""0001011"": 1, ""0101011"": 2, ""1010001"": 12, ""0011101"": 1, ""0010010"": 1, ""0111111"": 3, ""0111011"": 4, ""1111010"": 1, ""0111101"": 3, ""1001100"": 1, ""1001011"": 17, ""0010111"": 3, ""1011001"": 2, ""1001001"": 2, ""0100010"": 1, ""1101001"": 2, ""0110001"": 1, ""1101101"": 7, ""0010101"": 5, ""0001101"": 1, ""1010100"": 2, ""0000111"": 2, ""0000001"": 2, ""1101111"": 2, ""1110000"": 1, ""0011011"": 1, ""1100010"": 1, ""0000110"": 1, ""0001111"": 1}",0.07648991841598587,0.020718743997836457
2025-05-29T11:23:25,7,20,0.05,True,True,Noisy + DD,2,0.6343986988067627,0.710007905960083,"{""1010011"": 95, ""1111111"": 8, ""1010001"": 23, ""1010101"": 75, ""1000101"": 89, ""1011011"": 23, ""1010111"": 42, ""0100011"": 10, ""1011110"": 1, ""1110011"": 63, ""1000111"": 41, ""1000110"": 2, ""1111011"": 11, ""1100101"": 42, ""0110001"": 2, ""1011101"": 18, ""1110101"": 36, ""0111011"": 4, ""1000011"": 122, ""1100011"": 67, ""0100001"": 2, ""1100111"": 21, ""1000001"": 22, ""1001001"": 2, ""1101101"": 13, ""0101001"": 2, ""1111101"": 12, ""0001101"": 1, ""0000111"": 2, ""0110011"": 8, ""0110101"": 5, ""1110100"": 2, ""1110111"": 10, ""1010010"": 3, ""0001011"": 1, ""0111001"": 1, ""0010101"": 5, ""0010111"": 4, ""1011111"": 10, ""1001011"": 20, ""0000101"": 10, ""1001111"": 6, ""0001111"": 1, ""1101001"": 1, ""1001101"": 10, ""0100101"": 4, ""1101100"": 2, ""1100001"": 11, ""0100111"": 3, ""0110111"": 3, ""1000010"": 3, ""0010001"": 2, ""1101011"": 5, ""0000011"": 7, ""1110001"": 6, ""0010011"": 4, ""0011011"": 3, ""1011100"": 1, ""1110010"": 1, ""1010100"": 2, ""0111111"": 1, ""1011001"": 1, ""0000001"": 4, ""1100010"": 1, ""1101111"": 1, ""1100110"": 1, ""1110110"": 1, ""1011010"": 1, ""0101011"": 2, ""1111001"": 1, ""1111100"": 1, ""1111110"": 1, ""0111101"": 1, ""1000100"": 1, ""0011101"": 1}",0.07925105508968441,0.023796737245155217
